trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2161,False,"{'a': 0.4, 'e': 0.01909409867250866}",25,0,28.712070001040598,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
2162,False,"{'a': 0.4, 'e': 0.01905913922401694}",20,12,13.976966788657222,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2163,False,"{'a': 0.4, 'e': 0.019024243782895234}",30,11,28.56487084247852,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2164,False,"{'a': 0.4, 'e': 0.018989412231952222}",25,1,37.97113633895793,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2165,False,"{'a': 0.4, 'e': 0.0189546444542112}",20,15,11.801815762652787,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2166,False,"{'a': 0.4, 'e': 0.018919940332909578}",20,9,19.972717313770975,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2167,False,"{'a': 0.4, 'e': 0.018885299751498573}",20,3,33.53263158035972,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2168,False,"{'a': 0.4, 'e': 0.018850722593642778}",25,8,24.58225537925553,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2169,False,"{'a': 0.4, 'e': 0.01881620874321982}",25,16,13.822152951464856,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2170,False,"{'a': 0.4, 'e': 0.018781758084319897}",20,3,25.736524077262764,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2171,False,"{'a': 0.4, 'e': 0.018747370501245444}",20,12,12.98550317633636,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2172,False,"{'a': 0.4, 'e': 0.018713045878510703}",25,16,18.697806394640388,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2173,False,"{'a': 0.4, 'e': 0.018678784100841412}",30,21,16.660522163701,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2174,False,"{'a': 0.4, 'e': 0.018644585053174317}",25,17,16.080398742493845,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2175,False,"{'a': 0.4, 'e': 0.01861044862065685}",20,14,11.01600660234835,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2176,False,"{'a': 0.4, 'e': 0.01857637468864671}",30,13,33.030421437014965,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2177,False,"{'a': 0.4, 'e': 0.018542363142711543}",25,1,40.87451045248147,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2178,False,"{'a': 0.4, 'e': 0.018508413868628462}",30,21,19.814759116665943,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2179,False,"{'a': 0.4, 'e': 0.018474526752383726}",25,9,-12.706207527436783,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
2180,False,"{'a': 0.4, 'e': 0.018440701680172342}",25,20,10.135406935707572,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2181,False,"{'a': 0.4, 'e': 0.018406938538397675}",25,7,28.956506796732995,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2182,False,"{'a': 0.4, 'e': 0.018373237213671106}",30,21,17.310386396698007,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2183,False,"{'a': 0.4, 'e': 0.018339597592811584}",20,7,23.628315118643556,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2184,False,"{'a': 0.4, 'e': 0.018306019562845294}",30,14,29.203198064366106,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2185,False,"{'a': 0.4, 'e': 0.01827250301100525}",30,12,34.242008135661166,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2186,False,"{'a': 0.4, 'e': 0.018239047824730983}",20,12,6.6517782767818,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2187,False,"{'a': 0.4, 'e': 0.018205653891668054}",30,14,34.80542633868602,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2188,False,"{'a': 0.4, 'e': 0.01817232109966776}",20,10,21.270242705150164,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2189,False,"{'a': 0.4, 'e': 0.018139049336786707}",25,0,40.05431683471807,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2190,False,"{'a': 0.4, 'e': 0.018105838491286514}",20,4,29.31056843284137,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2191,False,"{'a': 0.4, 'e': 0.018072688451633324}",20,8,23.226148363058876,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2192,False,"{'a': 0.4, 'e': 0.01803959910649752}",20,12,13.880841109224166,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2193,False,"{'a': 0.4, 'e': 0.018006570344753284}",25,10,29.397948573315574,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2194,False,"{'a': 0.4, 'e': 0.017973602055478325}",20,0,27.695282124729733,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2195,False,"{'a': 0.4, 'e': 0.017940694127953374}",25,0,36.9996315822179,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2196,False,"{'a': 0.4, 'e': 0.017907846451661907}",30,8,33.87928987751571,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2197,False,"{'a': 0.4, 'e': 0.017875058916289727}",25,18,11.346928130875213,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2198,False,"{'a': 0.4, 'e': 0.01784233141172465}",25,5,33.991874545677284,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2199,False,"{'a': 0.4, 'e': 0.017809663828056068}",25,8,25.410161589382255,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2200,False,"{'a': 0.4, 'e': 0.017777056055574603}",20,6,25.27685628369843,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2201,False,"{'a': 0.4, 'e': 0.017744507984771746}",30,19,22.512355153378834,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2202,False,"{'a': 0.4, 'e': 0.01771201950633952}",20,11,20.337594584642122,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2203,False,"{'a': 0.4, 'e': 0.01767959051117005}",25,10,29.857599631698335,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2204,False,"{'a': 0.4, 'e': 0.017647220890355225}",20,8,24.945770632813485,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2205,False,"{'a': 0.4, 'e': 0.01761491053518633}",20,9,20.293445023513026,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2206,False,"{'a': 0.4, 'e': 0.01758265933715373}",25,15,18.023745227374462,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2207,False,"{'a': 0.4, 'e': 0.01755046718794641}",25,15,15.708361523263173,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2208,False,"{'a': 0.4, 'e': 0.017518333979451683}",20,5,25.857292780508175,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2209,False,"{'a': 0.4, 'e': 0.017486259603754786}",25,8,30.407683238426145,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2210,False,"{'a': 0.4, 'e': 0.017454243953138583}",25,13,24.675168211582793,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2211,False,"{'a': 0.4, 'e': 0.01742228692008312}",25,14,20.165920897753423,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2212,False,"{'a': 0.4, 'e': 0.017390388397265304}",20,9,9.697809290028266,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2213,False,"{'a': 0.4, 'e': 0.01735854827755854}",20,8,23.777300177722047,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2214,False,"{'a': 0.4, 'e': 0.0173267664540324}",30,18,21.73724506578511,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2215,False,"{'a': 0.4, 'e': 0.017295042819952203}",25,11,22.3421317353189,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2216,False,"{'a': 0.4, 'e': 0.017263377268778704}",20,8,23.442914767016973,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2217,False,"{'a': 0.4, 'e': 0.017231769694167693}",20,11,-4.008569806686071,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
2218,False,"{'a': 0.4, 'e': 0.017200219989969727}",25,18,14.155251749182682,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2219,False,"{'a': 0.4, 'e': 0.01716872805022966}",25,14,24.882831863836188,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2220,False,"{'a': 0.4, 'e': 0.017137293769186344}",30,9,39.818753858369405,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2221,False,"{'a': 0.4, 'e': 0.017105917041272282}",25,13,22.130030988114328,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2222,False,"{'a': 0.4, 'e': 0.017074597761113273}",20,16,6.617631056513199,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2223,False,"{'a': 0.4, 'e': 0.01704333582352803}",25,17,15.078429680077154,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2224,False,"{'a': 0.4, 'e': 0.017012131123527837}",25,7,33.195326315436716,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2225,False,"{'a': 0.4, 'e': 0.0169809835563162}",25,11,30.176765346537948,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2226,False,"{'a': 0.4, 'e': 0.01694989301728853}",20,12,13.529867136225619,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2227,False,"{'a': 0.4, 'e': 0.016918859402031725}",20,7,21.839915908233618,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2228,False,"{'a': 0.4, 'e': 0.01688788260632387}",25,12,-17.17167758544155,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
2229,False,"{'a': 0.4, 'e': 0.01685696252613384}",20,13,12.922094391996415,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
